student_id,class_level,department,strength_level,term1_avg,term2_avg,term3_avg,session_avg,consistency_score,performance_trend,t1_Mathematics,t1_English_Language,t1_Basic_Science,t1_Social_Studies,t1_Civic_Education,t1_Physical_Education,t1_Cultural_and_Creative_Arts,t1_Computer_Studies,t1_Business_Studies,t1_Agricultural_Science,t1_Home_Economics,t1_French,t2_Mathematics,t2_English_Language,t2_Basic_Science,t2_Social_Studies,t2_Civic_Education,t2_Physical_Education,t2_Cultural_and_Creative_Arts,t2_Computer_Studies,t2_Business_Studies,t2_Agricultural_Science,t2_Home_Economics,t2_French,t3_Mathematics,t3_English_Language,t3_Basic_Science,t3_Social_Studies,t3_Civic_Education,t3_Physical_Education,t3_Cultural_and_Creative_Arts,t3_Computer_Studies,t3_Business_Studies,t3_Agricultural_Science,t3_Home_Economics,t3_French,science_aptitude_score,arts_aptitude_score,commercial_aptitude_score,best_subject,best_subject_score,weak_subject,weak_subject_score,grade_A_count,grade_B_count,grade_C_count,grade_D_count,grade_E_count,grade_F_count,career_path,t1_Physics,t1_Chemistry,t1_Biology,t1_Further_Mathematics,t1_Computer_Science,t1_Geography,t2_Physics,t2_Chemistry,t2_Biology,t2_Further_Mathematics,t2_Computer_Science,t2_Geography,t3_Physics,t3_Chemistry,t3_Biology,t3_Further_Mathematics,t3_Computer_Science,t3_Geography,t1_Literature_in_English,t1_Government,t1_CRS_IRK,t1_History,t1_Economics,t1_Yoruba_Hausa_Igbo,t2_Literature_in_English,t2_Government,t2_CRS_IRK,t2_History,t2_Economics,t2_Yoruba_Hausa_Igbo,t3_Literature_in_English,t3_Government,t3_CRS_IRK,t3_History,t3_Economics,t3_Yoruba_Hausa_Igbo,t1_Accounting,t1_Commerce,t1_Office_Practice,t1_Insurance,t2_Accounting,t2_Commerce,t2_Office_Practice,t2_Insurance,t3_Accounting,t3_Commerce,t3_Office_Practice,t3_Insurance
1022,SSS1,Science,high,86.43,88.48,82.79,85.9,95.29,Stable,95.2,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,0.0,0.0,93.0,82.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,100.0,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6,0.0,0.0,87.62,69.9,100.0,Mathematics,100.0,Computer_Science,61.8,5,3,1,0,0,0,Medicine & Health Sciences,90.8,100.0,100.0,75.7,56.2,93.5,84.4,100.0,100.0,92.2,71.8,95.4,100.0,93.3,96.8,73.8,61.8,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,SSS1,Science,low,57.3,58.04,56.76,57.37,98.95,Stable,49.7,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1,0.0,0.0,53.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.6,0.0,0.0,52.3,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7,0.0,0.0,56.82,30.1,52.3,Chemistry,84.5,English_Language,30.1,2,1,3,1,0,2,Agriculture & Environmental Sciences,69.4,70.2,59.9,55.3,56.9,46.5,52.4,66.5,62.7,47.1,46.6,69.7,37.0,84.5,66.5,50.8,49.8,78.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,SSS1,Science,average,72.29,68.56,71.06,70.64,96.9,Stable,72.9,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,0.0,0.0,86.6,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3,0.0,0.0,88.8,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3,0.0,0.0,78.45,78.7,88.8,Further_Mathematics,100.0,Geography,44.8,4,1,2,1,1,0,Computer Science & IT,78.6,73.4,44.7,77.5,68.5,94.1,77.8,50.0,48.8,91.3,76.4,64.0,74.6,57.3,63.1,100.0,86.9,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,SSS1,Science,average,66.79,76.36,77.76,73.64,90.25,Improving,79.6,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.7,0.0,0.0,67.6,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.7,0.0,0.0,89.8,67.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4,0.0,0.0,83.28,67.7,89.8,Further_Mathematics,100.0,Agricultural_Science,52.4,5,3,1,0,0,0,Engineering & Technology,59.0,76.1,46.0,75.6,66.2,65.2,88.4,66.3,82.3,83.9,74.9,72.4,89.3,68.4,83.6,100.0,68.6,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,SSS1,Science,low,57.61,50.63,54.48,54.24,94.29,Stable,61.1,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4,0.0,0.0,45.7,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8,0.0,0.0,47.9,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8,0.0,0.0,52.67,46.2,47.9,Biology,84.8,Further_Mathematics,38.1,1,1,2,2,1,2,Agriculture & Environmental Sciences,57.0,65.7,54.6,46.3,44.2,67.3,36.3,53.9,63.2,29.8,52.0,61.4,44.6,61.6,84.8,38.1,39.0,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,SSS1,Science,high,88.89,84.97,85.51,86.46,96.53,Stable,98.3,89.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.8,0.0,0.0,93.6,82.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.3,0.0,0.0,100.0,84.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9,0.0,0.0,87.78,84.8,100.0,Mathematics,100.0,Further_Mathematics,63.1,7,1,1,0,0,0,Medicine & Health Sciences,100.0,100.0,100.0,69.8,83.6,76.3,95.5,99.2,74.1,89.5,78.3,72.3,91.0,100.0,91.3,63.1,81.3,84.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,SSS1,Science,average,69.08,80.4,71.26,73.58,90.19,Stable,76.6,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,0.0,0.0,91.8,70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8,0.0,0.0,100.0,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.1,0.0,0.0,77.12,66.1,100.0,Mathematics,100.0,Biology,47.0,4,1,3,1,0,0,Engineering & Technology,69.3,94.4,51.4,81.8,77.4,50.9,84.7,71.1,78.6,86.0,93.8,71.5,78.7,75.7,47.0,97.6,63.7,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,SSS1,Science,low,60.17,58.37,58.97,59.17,98.5,Stable,62.6,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6,0.0,0.0,72.2,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,0.0,0.0,49.5,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3,0.0,0.0,62.45,34.1,49.5,Computer_Science,77.4,English_Language,34.1,1,2,4,1,0,1,Computer Science & IT,66.1,49.1,47.5,75.1,79.4,47.7,75.9,45.3,50.4,65.6,84.3,33.6,74.7,53.8,52.7,66.6,77.4,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,SSS1,Science,high,82.83,81.01,83.48,82.44,97.91,Stable,73.2,88.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,0.0,0.0,92.5,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4,0.0,0.0,85.7,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9,0.0,0.0,84.4,70.6,85.7,Further_Mathematics,100.0,Biology,66.2,6,3,0,0,0,0,Computer Science & IT,80.8,81.5,76.6,100.0,81.1,82.1,98.4,77.2,64.1,92.3,90.6,76.3,98.3,72.2,66.2,100.0,84.0,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,SSS1,Science,average,59.37,62.64,71.31,64.44,89.92,Improving,68.8,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3,0.0,0.0,43.9,77.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,68.2,63.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8,0.0,0.0,72.38,63.7,68.2,Biology,98.0,Physics,50.8,3,3,3,0,0,0,Agriculture & Environmental Sciences,41.3,67.7,64.8,46.9,43.0,63.1,60.0,48.4,76.5,64.2,63.0,72.2,50.8,77.2,98.0,61.6,78.5,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,SSS1,Science,average,70.32,75.92,73.51,73.25,95.41,Stable,88.8,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,100.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8,0.0,0.0,82.3,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.3,0.0,0.0,82.77,46.3,82.3,Further_Mathematics,98.4,English_Language,46.3,4,1,3,1,0,0,Engineering & Technology,54.7,89.6,63.3,86.2,62.5,64.7,78.8,89.0,70.9,92.1,64.2,65.7,94.9,94.5,57.3,98.4,69.2,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,SSS1,Science,average,69.51,67.33,64.06,66.97,95.52,Declining,59.0,84.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.1,0.0,0.0,71.9,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4,0.0,0.0,71.0,67.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.2,0.0,0.0,59.48,67.9,71.0,Agricultural_Science,86.2,Further_Mathematics,26.3,2,4,2,0,0,1,Agriculture & Environmental Sciences,50.8,83.0,61.2,68.2,55.2,96.6,58.1,57.6,88.5,64.7,62.4,73.0,52.8,72.4,80.3,26.3,54.1,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,SSS1,Science,high,85.13,83.54,76.67,81.78,92.66,Declining,78.6,82.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.2,0.0,0.0,68.9,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.2,0.0,0.0,70.0,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,0.0,72.1,90.1,70.0,Chemistry,91.3,Further_Mathematics,54.7,5,2,2,0,0,0,Agriculture & Environmental Sciences,83.9,96.2,100.0,77.5,65.5,95.0,75.5,86.0,92.0,79.9,78.8,100.0,71.0,91.3,83.7,54.7,61.9,78.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,SSS1,Science,high,80.68,90.03,83.67,84.79,92.2,Stable,89.6,70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.3,0.0,0.0,100.0,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.3,0.0,0.0,100.0,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4,0.0,0.0,88.12,85.3,100.0,Mathematics,100.0,Agricultural_Science,63.4,6,2,1,0,0,0,Medicine & Health Sciences,89.7,92.4,80.9,68.8,78.7,71.4,96.7,94.3,100.0,83.3,94.8,79.6,96.6,99.4,95.1,68.4,69.2,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,SSS1,Science,average,64.14,71.51,68.8,68.15,93.91,Improving,71.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6,0.0,0.0,82.6,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9,0.0,0.0,82.5,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0.0,0.0,73.95,64.4,82.5,Computer_Science,89.4,Agricultural_Science,46.6,4,0,4,1,0,0,Computer Science & IT,68.7,48.6,66.1,66.2,76.7,58.3,82.9,64.1,64.2,78.7,96.7,63.6,61.1,53.8,77.5,79.4,89.4,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,SSS1,Science,average,63.64,67.64,63.84,65.04,96.32,Stable,59.1,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6,0.0,0.0,72.6,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,0.0,0.0,47.6,72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,0.0,0.0,59.77,72.8,47.6,Geography,87.0,Further_Mathematics,40.7,2,2,3,1,1,0,Agriculture & Environmental Sciences,43.5,70.4,80.3,64.4,60.2,75.8,54.9,62.9,89.7,58.3,40.4,97.8,60.1,73.5,75.1,40.7,61.6,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,SSS1,Science,average,73.17,76.29,78.38,75.95,95.72,Improving,81.3,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,83.7,75.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.2,0.0,0.0,73.8,63.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,0.0,0.0,82.52,63.7,73.8,Physics,97.5,Computer_Science,59.2,4,3,2,0,0,0,Medicine & Health Sciences,78.6,88.2,82.2,34.9,86.4,67.4,82.3,72.7,78.7,76.0,81.0,53.7,97.5,97.3,93.8,73.5,59.2,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,SSS1,Science,average,70.23,72.8,65.22,69.42,93.7,Declining,72.8,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.3,0.0,0.0,82.8,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9,0.0,0.0,64.6,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.3,0.0,0.0,62.07,67.0,64.6,Geography,85.3,Biology,48.1,2,2,4,1,0,0,Computer Science & IT,95.5,60.8,50.1,100.0,68.5,60.7,75.4,76.0,77.2,64.6,76.1,88.6,60.4,53.2,48.1,68.7,77.4,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,SSS1,Science,high,84.3,87.58,80.47,84.12,94.19,Stable,94.6,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,0.0,0.0,99.0,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3,0.0,0.0,85.8,78.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7,0.0,0.0,84.4,78.1,85.8,Physics,97.8,Further_Mathematics,61.9,6,1,2,0,0,0,Medicine & Health Sciences,90.4,97.7,100.0,71.3,75.0,94.5,100.0,100.0,96.7,83.8,74.7,81.0,97.8,95.1,95.4,61.9,70.4,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,SSS1,Science,average,68.71,63.12,65.98,65.94,95.44,Stable,67.0,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3,0.0,0.0,80.5,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,54.2,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,0.0,66.8,69.9,54.2,Physics,86.3,Geography,49.6,2,3,3,1,0,0,Computer Science & IT,75.0,69.3,51.1,74.0,86.9,76.4,89.0,62.6,33.7,61.4,67.4,71.8,86.3,66.6,54.0,82.3,57.4,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,SSS1,Science,average,72.52,77.9,73.77,74.73,95.4,Stable,94.6,61.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.8,0.0,0.0,88.6,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2,0.0,0.0,83.2,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.1,0.0,0.0,71.5,78.7,83.2,Physics,98.9,Chemistry,48.6,5,2,0,2,0,0,Engineering & Technology,86.2,86.9,61.2,76.1,62.3,58.2,95.1,83.7,64.4,89.6,86.5,75.9,98.9,48.6,68.3,80.7,49.3,69.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,SSS1,Science,average,69.03,69.61,72.26,70.3,97.19,Stable,56.2,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,0.0,0.0,72.1,71.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5,0.0,0.0,67.6,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,70.05,69.5,67.6,Geography,83.3,Physics,57.4,3,5,1,0,0,0,Agriculture & Environmental Sciences,64.2,77.5,81.6,64.3,61.8,77.7,82.3,86.7,82.2,58.0,43.5,67.0,57.4,74.0,70.1,79.2,72.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,SSS1,Science,average,65.06,61.82,68.76,65.21,94.33,Stable,62.0,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,0.0,0.0,55.8,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,0.0,0.0,68.2,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,0.0,0.0,66.13,52.8,68.2,Agricultural_Science,89.5,Physics,47.7,4,2,2,1,0,0,Agriculture & Environmental Sciences,55.1,74.9,70.9,54.6,68.0,62.9,43.1,75.8,68.3,49.3,34.4,97.3,47.7,81.8,76.3,68.4,54.4,79.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,SSS1,Science,high,77.91,71.67,79.69,76.42,93.12,Stable,87.2,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9,0.0,0.0,56.0,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,64.7,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2,0.0,0.0,78.43,77.7,64.7,Chemistry,98.9,Further_Mathematics,63.4,7,0,2,0,0,0,Agriculture & Environmental Sciences,75.6,91.1,76.3,75.8,79.6,82.5,57.0,81.4,83.8,60.4,66.6,90.2,79.1,98.9,85.7,63.4,78.8,86.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,SSS1,Science,average,74.58,69.46,68.69,70.91,94.77,Declining,95.5,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4,0.0,0.0,59.8,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1,0.0,0.0,74.6,64.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,0.0,0.0,74.77,64.1,74.6,Physics,94.6,Geography,45.4,2,3,3,1,0,0,Computer Science & IT,80.4,53.7,76.0,71.1,85.8,68.0,74.6,59.6,57.7,91.5,92.5,70.5,94.6,68.5,62.7,80.6,67.6,45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,SSS1,Science,high,86.21,84.26,89.07,86.51,96.05,Stable,100.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6,0.0,0.0,84.8,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.8,0.0,0.0,100.0,81.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.9,0.0,0.0,92.92,81.3,100.0,Mathematics,100.0,Agricultural_Science,80.9,9,0,0,0,0,0,Medicine & Health Sciences,100.0,94.3,100.0,77.8,89.9,74.8,100.0,99.8,86.7,88.6,75.8,91.4,90.8,95.5,96.9,83.1,91.2,81.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,SSS1,Science,high,83.78,81.03,84.53,83.11,96.99,Stable,100.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1,0.0,0.0,77.1,71.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4,0.0,0.0,92.2,97.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1,0.0,0.0,85.18,97.9,92.2,Physics,100.0,Computer_Science,71.3,6,3,0,0,0,0,Engineering & Technology,83.9,100.0,81.2,91.9,73.6,85.3,100.0,99.7,79.5,88.0,55.4,70.0,100.0,100.0,76.0,71.6,71.3,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,SSS1,Science,high,78.97,81.66,84.8,81.81,95.24,Improving,86.8,78.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9,0.0,0.0,87.7,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8,0.0,0.0,94.0,85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.6,0.0,0.0,82.97,85.9,94.0,Mathematics,94.0,Biology,60.4,8,0,1,0,0,0,Computer Science & IT,56.9,77.0,79.1,100.0,92.9,66.8,89.3,83.7,76.7,80.0,89.1,91.9,87.2,84.0,60.4,84.8,87.4,85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,SSS1,Science,low,59.61,59.01,57.34,58.65,98.08,Stable,77.2,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8,0.0,0.0,63.3,58.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,0.0,78.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0.0,0.0,62.02,45.9,78.9,Computer_Science,80.2,Chemistry,37.8,2,1,3,2,0,1,Computer Science & IT,75.7,42.4,58.5,69.2,53.6,55.1,62.6,46.5,61.0,63.7,67.2,47.2,67.2,37.8,52.6,55.4,80.2,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,SSS1,Arts,average,65.83,70.32,64.88,67.01,95.26,Stable,64.9,81.8,0.0,0.0,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,92.3,0.0,0.0,79.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,93.9,0.0,0.0,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,68.54,61.35,English_Language,93.9,Mathematics,49.0,2,1,5,1,0,0,Mass Communication & Media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4,84.5,58.4,69.1,60.7,47.5,73.6,95.7,59.7,75.0,46.3,56.2,78.1,58.3,60.7,51.7,73.7,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
